1632
1672
1674
1618
1318
969
867
780
893
966
942
757
688
742
764
806
844
996
733
642
719
880
969
1059
1174
961
752
803
937
1004
1212
1261
1081
831
1025
1230
1362
1442
1366
936
895
1051
1163
1346
1332
1632
1382
1219
1525
1737
1992
2455
2444
1733
1760
1870
2408
2755
3062
3285
2855
2689
3218
3530
4200
4632
5259
3903
3773
5092
5754
7909
8379
9470
6887
6328
7565
8529
9679
10020
10843
7629
6600
7734
8602
9277
9358
9889
7203
6265
6811
7322
7689
7217
6995
5014
4219
4605
4926
5185
4821
4869
3201
2661
3065
3463
4160
4648
5420
4619
4422
3410
5291
6052
5782
6057
4388
4346
5297
6450
7793
8386
9027
7070
6451
7542
9220
10705
11073
11948
9836
8727
9906
11574
13079
13247
14410
11343
9640
10714
12020
13019
13876
15122
11246
9534
10512
11819
12936
14418
16625
12131
12173
15177
22194
25233
32096
26951
21912
13620
22197
29444
36920
28193
28062
18747
11170
24101
31069
32163
33940
32670
22608
24960
27161
30050
31008
29567
22845
12258
9888
10214
10328
10027
9085
8554
5520
5333
6093
6521
7050
6833
6857
4382
4335
4609
5186
5400
5289
5407
3831
3702
3944
4500
4501
4455
5148
3262
3235
3685
3923
4132
4009
3991
2813
2537
2782
3076
3288
3455
3916
3000
2908
3450
3616
3754
3513
4025
2837
2893
3523
3969
4359
4456
4568
3360
2806
3321
3469
3570
3423
3887
2781
2487
2700
2972
2863
3123
3363
2570
2201
2231
2645
2826
2840
3514
2552
2333
2435
2793
2867
2969
3177
2378
2165
2415
2393
2479
2641
2860
2064
2227
2569
2805
3214
3462
3892
2706
2757
3531
3811
3677
3810
2873
2286
2645
3141
3246
3526
3516
3656
2722
2728
3168
3625
3803
3824
3926
2760
2948
3761
4017
4369
3928
3877
2915
3015
3731
4295
4294
4021
3987
2693
2670
3356
3902
3964
3905
4042
2881
3118
3927
4313
4783
5159
6136
4523
5079
7136
7817
6573
5309
4968
3283
3250
3654
3686
4500
4022
3860
2633
2683
2944
3098
3082
2996
2873
1890
1722
2057
1959
1971
1787
1654
971
924
1038
1300
1163
1300
1208
767
772
938
996
1077
1095
1017
667
598
703
797
814
713
515
401
385
430
520
485
424
380
281
249
273
329
360
329
340
224
194
251
263
233
298
362
287
191
237
300
283
316
250
183
187
240
216
307
286
325
281
247
250
327
389
377
395
395
231
332
321
295
303
353
312
293
376
330
372
359
262
221
252
271
370
322
384
428
530
322
457
471
636
489
553
479
387
452
485
477
522
617
372
383
528
472
545
616
581
425
416
515
534
596
678
576
499
528
642
665
763
957
1045
763
823
1060
1144
1129
1231
1427
915
897
1315
1485
1575
1704
1860
1383
1591
2186
2538
2779
3020
3376
2288
2715
3498
3972
4314
4293
5104
3199
4259
5740
5944
6377
7213
8516
5523
6311
8397
9159
9508
10081
11844
7641
8960
10770
12354
13885
14895
17652
13396
13941
6889
12667
17658
20265
10880
13364
12085
4413
9594
12532
13569
13495
9078
7289
11002
10317
10165
8974
8438
5571
4749
5538
5080
4462
3759
3749
2445
2277
2964
2487
2839
2489
2720
1670
1654
2234
2092
2265
2179
2430
1508
1514
2152
2212
2488
2597
3117
1830
1960
2744
2890
2961
2776
3128
1792
1667
2145
2115
2084
2162
2965
1226
1403
1895
2030
1996
2111
2561
1303
1458
2043
2200
2376
2336
2359
1308
1117
1685
1740
1638
1440
1590
745
881
1362
1481
1425
1168
1298
834
800
1040
1076
1006
705
744
535
552
607
602
658
525
434
415
342
386
328
294
272
304
112
232
335
397
347
351
464
209
271
359
348
343
316
217
132
139
223
232
165
170
198
141
120
170
208
154
184
190
88
106
131
126
165
150
147
69
56
126
108
119
106
89
76
59
77
104
103
100
101
64
57
84
70
85
81
102
42
48
48
70
76
63
85
38
20
39
54
59
60
55
52
32
38
43
43
52
59
22
32
48
58
46
50
53
26
29
38
47
42
47
40
30
39
53
46
52
71
55
45
46
46
57
78
50
50
37
38
57
74
83
64
58
51
64
86
157
141
128
113
79
74
132
159
203
191
160
123
128
208
273
267
216
245
170
248
355
426
432
311
418
310
332
375
520
399
463
425
398
401
577
574
657
600
601
502
518
622
791
867
946
858
636
765
984
1063
977
935
848
596
577
818
740
752
636
685
439
348
424
332
357
310
237
165
149
138
167
183
95
54
22
14
23
13
15
